sensor_ID,power,signal_strength,malfunction
7072,4.3,-67,0
7073,3.05,-70,0
7074,4.28,-51,0
7075,4.27,-68,0
7076,4.83,-98,1
7077,3.11,-80,0
7078,4.34,-78,0
7079,3.05,-74,0
7080,3.29,-76,0
7081,0.42,-65,1
7082,4.58,-60,0
7083,4.97,-54,0
7084,3.81,-66,0
7085,3.6,-72,0
7086,4.82,-77,0
7087,4.59,-57,0
7088,3.3,-57,0
7089,2.63,-75,1
7090,4.38,-54,0
7091,3.76,-62,0
7092,3.57,-69,0
7093,3.37,-51,0
7094,4.58,-51,0
7095,3.01,-77,0
7096,4.98,-53,0
7097,4.06,-55,0
7098,4.21,-71,0
7099,4.37,-54,0
7100,4.66,-80,0
7101,3.28,-66,0
7102,3.86,-63,0
7103,4.78,-61,0
7104,3.36,-78,0
7105,3.39,-61,0
7106,3.66,-54,0
7107,4.55,-78,0
7108,3.31,-69,0
7109,3.1,-56,0
7110,3.04,-70,0
7111,1.72,-70,1
7112,4.08,-59,0
7113,3.42,-65,0
7114,3.36,-59,0
7115,4.19,-91,1
7116,3.99,-54,0
7117,3.2,-58,0
7118,4.39,-80,0
7119,4.7,-65,0
7120,4.12,-50,0
7121,3.61,-68,0
7122,3.15,-51,0
7123,4.51,-51,0
7124,4.39,-55,0
7125,4.32,-75,0
7126,4.48,-64,0
7127,3.35,-63,0
7128,3.47,-68,0
7129,4.57,-76,0
7130,3.21,-55,0
7131,4.95,-63,0
7132,3.16,-68,0
7133,4.59,-70,0
7134,3.74,-52,0
7135,3.76,-58,0
7136,4.11,-80,0
7137,3.53,-56,0
7138,3.64,-70,0
7139,4.43,-69,0
7140,4.3,-59,0
7141,4.87,-61,0
7142,4.61,-69,0
7143,3.94,-60,0
7144,3.73,-77,0
7145,3.66,-51,0
7146,3.04,-75,0
7147,3.84,-57,0
7148,4.61,-59,0
7149,3.66,-52,0
7150,4.41,-69,0
7151,3.33,-91,1
7152,3.59,-65,0
7153,4.77,-68,0
7154,3.23,-77,0
7155,3.02,-61,0
7156,4.21,-73,0
7157,4.61,-66,0
7158,3.19,-69,0
7159,3.99,-58,0
7160,3.93,-66,0
7161,4.21,-64,0
7162,3.33,-66,0
7163,3.96,-76,0
7164,4.77,-57,0
7165,3.45,-54,0
7166,4.21,-80,0
7167,3.79,-54,0
7168,3.05,-54,0
7169,4.92,-71,0
7170,4.74,-50,0
7171,3.5,-57,0
7172,1.33,-77,1
7173,4.81,-64,0
7174,4.12,-79,0
7175,4.75,-56,0
7176,4.06,-73,0
7177,3.44,-75,0
7178,3.97,-59,0
7179,4.86,-100,1
7180,3.6,-80,0
7181,4.24,-71,0
7182,4.92,-52,0
7183,4.72,-80,0
7184,4.88,-64,0
7185,4.36,-73,0
7186,2.06,-67,1
7187,3.34,-76,0
7188,4.5,-79,0
7189,3.87,-77,0
7190,4.38,-58,0
7191,3.13,-64,0
7192,4.01,-79,0
7193,3.19,-61,0
7194,3.85,-75,0
7195,3.4,-62,0
7196,4.3,-99,1
7197,4.17,-62,0
7198,3.59,-67,0
7199,4.45,-60,0
7200,3.54,-79,0
7201,3.32,-73,0
7202,2.76,-71,1
7203,3.37,-80,0
7204,3.1,-59,0
7205,3.1,-59,0
7206,4.06,-73,0
7207,4.1,-60,0
7208,3.57,-67,0
7209,4.14,-63,0
7210,3.09,-53,0
7211,4.85,-57,0
7212,4.11,-58,0
7213,4.1,-58,0
7214,4.56,-80,0
7215,3.48,-59,0
7216,4.25,-61,0
7217,4.16,-60,0
7218,4.52,-95,1
7219,3.35,-73,0
7220,3.23,-54,0
7221,2.73,-80,1
7222,3.37,-52,0
7223,2.04,-72,1
7224,3.8,-63,0
7225,4.15,-52,0
7226,3.95,-78,0
7227,4.36,-76,0
7228,3.81,-77,0
7229,3.82,-58,0
7230,3.94,-57,0
7231,3.05,-80,0
7232,4.97,-67,0
7233,4.86,-78,0
7234,4.24,-61,0
7235,3.23,-55,0
7236,1.36,-69,1
7237,3.43,-57,0
7238,3.43,-79,0
7239,3.49,-62,0
7240,4.63,-71,0
7241,4.31,-51,0
7242,3.03,-50,0
7243,3.84,-54,0
7244,3.28,-60,0
7245,4.94,-71,0
7246,3.6,-78,0
7247,4.92,-77,0
7248,4.81,-60,0
7249,0.53,-74,1
7250,4.32,-61,0
7251,4.09,-76,0
7252,3.86,-73,0
7253,4.61,-68,0
7254,3.0,-59,0
7255,3.19,-80,0
7256,3.1,-73,0
7257,4.19,-55,0
7258,3.98,-52,0
7259,4.59,-56,0
7260,3.34,-55,0
7261,3.85,-59,0
7262,4.03,-50,0
7263,2.94,-63,1
7264,3.33,-67,0
7265,4.9,-56,0
7266,3.8,-65,0
7267,4.22,-57,0
7268,4.44,-51,0
7269,3.26,-74,0
7270,4.81,-64,0
7271,3.11,-61,0
7272,4.3,-72,0
7273,4.96,-51,0
7274,3.09,-54,0
7275,3.87,-71,0
7276,4.04,-69,0
7277,3.94,-55,0
7278,3.92,-69,0
7279,4.37,-59,0
7280,3.15,-50,0
7281,4.64,-56,0
7282,3.38,-67,0
7283,4.27,-72,0
7284,3.61,-90,1
7285,3.13,-71,0
7286,4.08,-63,0
7287,3.87,-93,1
7288,4.05,-60,0
7289,4.42,-67,0
7290,3.6,-71,0
7291,3.97,-50,0
7292,3.2,-78,0
7293,4.92,-61,0
7294,3.52,-62,0
7295,3.14,-93,1
7296,3.18,-78,0
7297,3.66,-78,0
7298,4.76,-76,0
7299,4.86,-67,0
7300,3.46,-75,0
7301,4.3,-72,0
7302,4.55,-76,0
7303,3.93,-69,0
7304,4.08,-69,0
7305,3.86,-63,0
7306,4.83,-55,0
7307,4.44,-78,0
7308,3.08,-54,0
7309,3.21,-67,0
7310,4.23,-76,0
7311,4.85,-73,0
7312,4.66,-72,0
7313,3.55,-52,0
7314,4.84,-50,0
7315,3.91,-61,0
7316,3.56,-53,0
7317,3.55,-59,0
7318,3.5,-61,0
7319,3.48,-70,0
7320,4.61,-65,0
7321,4.38,-57,0
7322,3.11,-55,0
7323,3.28,-55,0
7324,3.68,-79,0
7325,3.71,-53,0
7326,3.2,-63,0
7327,3.29,-80,0
7328,4.39,-69,0
7329,4.25,-57,0
7330,4.32,-62,0
7331,4.35,-72,0
7332,5.0,-57,0
7333,3.79,-53,0
7334,3.8,-60,0
7335,3.2,-62,0
7336,3.23,-60,0
7337,4.44,-53,0
7338,4.05,-80,0
7339,3.96,-68,0
7340,4.74,-93,1
7341,4.72,-76,0
7342,4.93,-91,1
7343,4.24,-64,0
7344,3.02,-57,0
7345,4.28,-77,0
7346,4.72,-63,0
7347,4.24,-79,0
7348,3.69,-58,0
7349,3.27,-74,0
7350,3.77,-66,0
7351,4.7,-60,0
7352,3.43,-67,0
7353,4.47,-56,0
7354,3.25,-56,0
7355,4.9,-74,0
7356,4.24,-51,0
7357,2.7,-68,1
7358,3.33,-74,0
7359,4.64,-65,0
7360,3.75,-79,0
7361,3.25,-98,1
7362,3.52,-77,0
7363,3.01,-60,0
7364,3.9,-51,0
7365,3.15,-68,0
7366,3.46,-55,0
7367,4.76,-74,0
7368,3.01,-51,0
7369,3.1,-59,0
7370,3.94,-54,0
7371,3.78,-80,0
7372,4.14,-57,0
7373,3.1,-97,1
7374,4.24,-63,0
7375,3.77,-75,0
7376,4.16,-59,0
7377,4.46,-57,0
7378,0.08,-57,1
7379,3.66,-78,0
7380,4.15,-61,0
7381,4.14,-53,0
7382,3.15,-66,0
7383,3.07,-77,0
7384,4.77,-50,0
7385,3.6,-60,0
7386,3.6,-78,0
7387,3.48,-56,0
7388,3.55,-61,0
7389,4.56,-58,0
7390,3.49,-53,0
7391,0.29,-61,1
7392,4.94,-65,0
7393,3.43,-60,0
7394,4.05,-63,0
7395,3.52,-51,0
7396,3.32,-57,0
7397,4.59,-80,0
7398,4.7,-66,0
7399,4.73,-69,0
7400,4.17,-65,0
7401,3.49,-53,0
7402,3.35,-51,0
7403,3.27,-57,0
7404,4.03,-52,0
7405,3.42,-53,0
7406,3.98,-75,0
7407,4.87,-71,0
7408,3.65,-92,1
7409,4.72,-70,0
7410,3.85,-51,0
7411,4.02,-72,0
7412,4.28,-77,0
7413,3.74,-61,0
7414,3.61,-68,0
7415,4.14,-55,0
7416,4.82,-73,0
7417,3.61,-62,0
7418,4.63,-70,0
7419,3.19,-80,0
7420,3.78,-56,0
7421,3.21,-68,0
7422,4.25,-69,0
7423,3.79,-77,0
7424,4.98,-78,0
7425,3.31,-64,0
7426,4.88,-64,0
7427,4.09,-59,0
7428,4.35,-66,0
7429,4.92,-78,0
7430,3.95,-57,0
7431,3.9,-61,0
7432,4.5,-75,0
7433,4.69,-67,0
7434,3.57,-75,0
7435,4.73,-92,1
7436,4.52,-62,0
7437,3.45,-58,0
7438,4.45,-66,0
7439,3.55,-92,1
7440,3.49,-64,0
7441,3.08,-52,0
7442,4.37,-71,0
7443,0.29,-75,1
7444,3.08,-80,0
7445,4.67,-71,0
7446,4.79,-70,0
7447,3.11,-52,0
7448,3.89,-76,0
7449,4.89,-61,0
7450,4.26,-56,0
7451,3.16,-61,0
7452,4.47,-73,0
7453,3.83,-75,0
7454,4.29,-77,0
7455,3.27,-70,0
7456,4.89,-64,0
7457,2.49,-50,1
7458,3.13,-69,0
7459,4.08,-73,0
7460,4.14,-52,0
7461,4.68,-76,0
7462,4.44,-67,0
7463,0.94,-66,1
7464,3.77,-69,0
7465,4.93,-68,0
7466,4.5,-73,0
7467,4.06,-73,0
7468,4.12,-78,0
7469,3.69,-72,0
7470,4.27,-67,0
7471,3.95,-53,0
7472,3.11,-67,0
7473,4.9,-65,0
7474,4.21,-77,0
7475,4.58,-50,0
7476,4.5,-62,0
7477,4.3,-59,0
7478,1.41,-74,1
7479,4.4,-58,0
7480,3.28,-67,0
7481,4.91,-67,0
7482,4.25,-75,0
7483,3.98,-74,0
7484,3.11,-61,0
7485,4.25,-68,0
7486,3.82,-73,0
7487,2.28,-73,1
7488,2.07,-80,1
7489,3.5,-77,0
7490,4.32,-63,0
7491,3.83,-55,0
7492,3.97,-52,0
7493,3.29,-64,0
7494,3.74,-62,0
7495,4.34,-71,0
7496,4.87,-75,0
7497,3.83,-59,0
7498,4.35,-76,0
7499,3.46,-64,0
7500,3.27,-56,0
7501,3.77,-60,0
7502,4.7,-66,0
7503,3.82,-58,0
7504,4.22,-64,0
7505,3.13,-75,0
7506,4.1,-72,0
7507,3.31,-57,0
7508,3.51,-53,0
7509,4.96,-79,0
7510,3.13,-59,0
7511,4.81,-71,0
7512,4.18,-80,0
7513,4.62,-64,0
7514,3.52,-70,0
7515,4.47,-57,0
7516,4.56,-71,0
7517,4.07,-63,0
7518,3.39,-72,0
7519,4.15,-68,0
7520,4.13,-51,0
7521,4.61,-56,0
7522,3.27,-53,0
7523,4.78,-79,0
7524,3.83,-76,0
7525,3.47,-78,0
7526,3.61,-62,0
7527,3.28,-62,0
7528,4.63,-52,0
7529,3.91,-55,0
7530,4.37,-76,0
7531,3.44,-67,0
7532,3.04,-95,1
7533,4.72,-61,0
7534,4.3,-60,0
7535,3.61,-51,0
7536,4.47,-69,0
7537,3.35,-64,0
7538,3.02,-70,0
7539,4.14,-66,0
7540,4.82,-64,0
7541,3.66,-78,0
7542,4.0,-59,0
7543,3.22,-67,0
7544,4.14,-74,0
7545,4.97,-78,0
7546,4.16,-62,0
7547,4.47,-79,0
7548,4.96,-78,0
7549,4.26,-95,1
7550,3.73,-65,0
7551,3.08,-71,0
7552,4.17,-75,0
7553,4.34,-73,0
7554,3.41,-79,0
7555,3.26,-73,0
7556,4.93,-53,0
7557,4.36,-72,0
7558,4.97,-64,0
7559,4.3,-70,0
7560,3.67,-56,0
7561,4.68,-55,0
7562,3.85,-64,0
7563,3.49,-69,0
7564,3.98,-99,1
7565,3.21,-62,0
7566,3.91,-54,0
7567,4.57,-65,0
7568,3.48,-52,0
7569,4.83,-71,0
7570,4.22,-66,0
7571,4.91,-57,0
7572,3.5,-60,0
7573,3.55,-72,0
7574,2.99,-50,1
7575,4.07,-52,0
7576,3.23,-72,0
7577,3.31,-69,0
7578,4.36,-71,0
7579,3.95,-80,0
7580,3.48,-76,0
7581,4.8,-63,0
7582,4.17,-59,0
7583,3.71,-62,0
7584,1.74,-63,1
7585,3.04,-55,0
7586,3.81,-65,0
7587,3.92,-94,1
7588,3.74,-53,0
7589,3.87,-53,0
7590,4.25,-70,0
7591,4.14,-55,0
7592,4.67,-71,0
7593,4.45,-76,0
7594,3.7,-69,0
7595,4.83,-53,0
7596,4.01,-68,0
7597,3.32,-100,1
7598,0.08,-92,1
7599,4.56,-55,0
7600,3.93,-56,0
7601,3.85,-59,0
7602,4.47,-93,1
7603,4.86,-71,0
7604,4.89,-93,1
7605,3.69,-55,0
7606,4.68,-58,0
7607,4.93,-66,0
7608,3.7,-51,0
7609,4.34,-96,1
7610,4.68,-52,0
7611,3.03,-77,0
7612,4.49,-56,0
7613,3.37,-63,0
7614,4.18,-55,0
7615,4.61,-63,0
7616,4.68,-66,0
7617,3.25,-65,0
7618,4.15,-62,0
7619,4.0,-62,0
7620,3.81,-97,1
7621,3.21,-80,0
7622,4.7,-54,0
7623,4.33,-52,0
7624,4.72,-73,0
7625,3.97,-51,0
7626,3.85,-80,0
7627,4.09,-80,0
7628,4.94,-59,0
7629,4.43,-64,0
7630,3.62,-76,0
7631,4.52,-68,0
7632,4.19,-54,0
7633,3.64,-50,0
7634,4.28,-61,0
7635,4.79,-67,0
7636,4.32,-58,0
7637,3.63,-53,0
7638,4.81,-51,0
7639,4.12,-74,0
7640,3.27,-59,0
7641,3.61,-70,0
7642,3.65,-51,0
7643,4.55,-76,0
7644,3.76,-80,0
7645,4.51,-73,0
7646,3.59,-67,0
7647,3.85,-100,1
7648,4.54,-58,0
7649,2.7,-73,1
7650,3.64,-65,0
7651,3.61,-66,0
7652,3.31,-69,0
7653,3.05,-67,0
7654,3.35,-62,0
7655,3.67,-53,0
7656,3.1,-64,0
7657,4.36,-78,0
7658,3.33,-76,0
7659,4.26,-70,0
7660,4.48,-77,0
7661,3.66,-78,0
7662,3.1,-93,1
7663,3.46,-64,0
7664,3.57,-67,0
7665,4.75,-97,1
7666,4.29,-62,0
7667,4.38,-75,0
7668,4.38,-61,0
7669,4.79,-50,0
7670,0.33,-74,1
7671,4.88,-52,0
7672,3.12,-50,0
7673,4.1,-65,0
7674,3.85,-73,0
7675,3.71,-72,0
7676,4.48,-70,0
7677,4.02,-56,0
7678,4.07,-63,0
7679,4.7,-77,0
7680,3.28,-75,0
7681,3.78,-76,0
7682,4.93,-73,0
7683,3.13,-62,0
7684,4.29,-55,0
7685,3.88,-67,0
7686,3.23,-79,0
7687,3.83,-50,0
7688,3.61,-75,0
7689,4.32,-64,0
7690,4.53,-79,0
7691,4.67,-55,0
7692,4.0,-61,0
7693,4.83,-63,0
7694,3.99,-62,0
7695,4.04,-68,0
7696,3.28,-61,0
7697,2.61,-73,1
7698,3.4,-64,0
7699,4.92,-78,0
7700,4.85,-75,0
7701,3.74,-65,0
7702,4.42,-76,0
7703,4.81,-55,0
7704,3.98,-72,0
7705,3.29,-61,0
7706,4.96,-63,0
7707,4.11,-71,0
7708,3.45,-50,0
7709,4.78,-65,0
7710,4.97,-66,0
7711,4.76,-52,0
7712,3.34,-79,0
7713,4.02,-64,0
7714,3.63,-69,0
7715,4.99,-56,0
7716,4.15,-54,0
7717,4.49,-50,0
7718,4.29,-62,0
7719,3.09,-64,0
7720,3.08,-51,0
7721,3.35,-52,0
7722,3.76,-63,0
7723,4.84,-75,0
7724,3.96,-78,0
7725,4.18,-67,0
7726,4.63,-58,0
7727,4.6,-52,0
7728,3.7,-75,0
7729,4.86,-59,0
7730,3.1,-77,0
7731,4.56,-80,0
7732,4.86,-59,0
7733,3.37,-59,0
7734,3.92,-54,0
7735,4.49,-59,0
7736,3.44,-60,0
7737,4.75,-62,0
7738,4.49,-73,0
7739,4.95,-56,0
7740,3.44,-79,0
7741,3.03,-58,0
7742,4.97,-60,0
7743,3.37,-60,0
7744,4.06,-60,0
7745,3.16,-62,0
7746,4.05,-69,0
7747,3.05,-53,0
7748,4.5,-50,0
7749,3.65,-53,0
7750,4.97,-53,0
7751,3.7,-54,0
7752,3.37,-72,0
7753,3.85,-65,0
7754,0.16,-56,1
7755,4.34,-76,0
7756,3.79,-57,0
7757,4.08,-71,0
7758,3.58,-95,1
7759,3.12,-72,0
7760,4.15,-75,0
7761,1.73,-60,1
7762,4.5,-68,0
7763,4.88,-60,0
7764,3.71,-74,0
7765,4.42,-67,0
7766,4.84,-50,0
7767,4.24,-70,0
7768,4.25,-51,0
7769,0.82,-93,1
7770,4.02,-91,1
7771,3.87,-75,0
7772,4.83,-70,0
7773,3.39,-59,0
7774,3.78,-71,0
7775,3.53,-73,0
7776,4.46,-58,0
7777,4.78,-54,0
7778,1.57,-53,1
7779,4.19,-71,0
7780,4.63,-76,0
7781,4.72,-59,0
7782,4.36,-74,0
7783,3.63,-71,0
7784,4.41,-65,0
7785,4.63,-55,0
7786,4.45,-61,0
7787,3.52,-67,0
7788,4.88,-72,0
7789,3.83,-59,0
7790,4.33,-79,0
7791,4.89,-61,0
7792,2.53,-80,1
7793,3.95,-70,0
7794,3.21,-51,0
7795,3.64,-76,0
7796,3.83,-60,0
7797,3.11,-76,0
7798,4.68,-57,0
7799,3.3,-66,0
7800,3.77,-62,0
7801,3.18,-94,1
7802,4.66,-73,0
7803,3.51,-59,0
7804,3.6,-50,0
7805,4.91,-60,0
7806,3.16,-55,0
7807,4.27,-58,0
7808,3.64,-57,0
7809,4.96,-59,0
7810,4.57,-50,0
7811,3.99,-62,0
7812,4.13,-54,0
7813,4.27,-76,0
7814,3.16,-59,0
7815,4.46,-57,0
7816,3.38,-59,0
7817,3.23,-78,0
7818,4.04,-80,0
7819,3.14,-70,0
7820,4.07,-79,0
7821,3.57,-52,0
7822,3.41,-72,0
7823,3.31,-74,0
7824,3.32,-74,0
7825,4.81,-63,0
7826,4.02,-77,0
7827,4.37,-72,0
7828,3.15,-67,0
7829,3.91,-67,0
7830,3.71,-66,0
7831,3.79,-60,0
7832,3.22,-63,0
7833,3.2,-69,0
7834,3.16,-95,1
7835,3.28,-55,0
7836,4.49,-58,0
7837,4.44,-57,0
7838,4.0,-75,0
7839,4.73,-51,0
7840,1.2,-75,1
7841,3.08,-76,0
7842,3.83,-74,0
7843,3.37,-57,0
7844,4.77,-51,0
7845,4.99,-77,0
7846,4.75,-50,0
7847,1.79,-54,1
7848,3.11,-75,0
7849,4.85,-73,0
7850,3.67,-51,0
7851,3.99,-60,0
7852,4.41,-58,0
7853,3.08,-68,0
7854,3.88,-60,0
7855,1.55,-57,1
7856,3.94,-50,0
7857,4.65,-74,0
7858,4.25,-50,0
7859,3.35,-67,0
7860,1.14,-63,1
7861,4.27,-70,0
7862,4.18,-78,0
7863,4.35,-77,0
7864,3.2,-55,0
7865,4.62,-96,1
7866,4.97,-72,0
7867,4.36,-61,0
7868,3.32,-52,0
7869,3.27,-74,0
7870,3.57,-64,0
7871,3.06,-97,1
7872,3.22,-50,0
7873,3.25,-78,0
7874,4.04,-80,0
7875,3.32,-69,0
7876,4.6,-72,0
7877,3.76,-70,0
7878,4.78,-71,0
7879,4.08,-56,0
7880,3.23,-57,0
7881,4.0,-59,0
7882,4.61,-72,0
7883,3.86,-67,0
7884,4.32,-56,0
7885,4.58,-55,0
7886,4.63,-70,0
7887,4.58,-73,0
7888,4.65,-73,0
7889,3.66,-98,1
7890,3.4,-79,0
7891,4.14,-61,0
7892,4.2,-59,0
7893,4.0,-68,0
7894,3.58,-79,0
7895,4.81,-62,0
7896,3.53,-62,0
7897,4.49,-60,0
7898,4.62,-62,0
7899,4.37,-96,1
7900,4.53,-51,0
7901,3.84,-75,0
7902,4.9,-58,0
7903,3.01,-61,0
7904,4.97,-77,0
7905,3.06,-55,0
7906,3.42,-73,0
7907,4.03,-78,0
7908,4.48,-70,0
7909,4.43,-91,1
7910,4.12,-96,1
7911,4.74,-67,0
7912,4.59,-56,0
7913,4.88,-51,0
7914,3.31,-54,0
7915,4.92,-77,0
7916,4.35,-57,0
7917,3.74,-77,0
7918,3.42,-75,0
7919,3.71,-53,0
7920,3.08,-72,0
7921,4.18,-59,0
7922,4.74,-90,1
7923,3.8,-59,0
7924,4.9,-71,0
7925,3.6,-63,0
7926,3.52,-71,0
7927,4.37,-64,0
7928,4.79,-71,0
7929,3.53,-95,1
7930,4.53,-70,0
7931,4.63,-54,0
7932,3.9,-58,0
7933,3.24,-65,0
7934,3.6,-50,0
7935,3.35,-70,0
7936,4.83,-68,0
7937,4.57,-63,0
7938,3.35,-53,0
7939,4.97,-60,0
7940,1.49,-60,1
7941,4.09,-61,0
7942,3.67,-66,0
7943,4.44,-63,0
7944,3.56,-54,0
7945,4.85,-53,0
7946,3.32,-75,0
7947,3.95,-63,0
7948,4.79,-73,0
7949,3.35,-65,0
7950,4.29,-75,0
7951,4.88,-67,0
7952,4.86,-51,0
7953,4.71,-80,0
7954,4.14,-74,0
7955,4.95,-69,0
7956,4.61,-51,0
7957,4.57,-62,0
7958,4.81,-71,0
7959,3.76,-53,0
7960,3.15,-55,0
7961,3.26,-69,0
7962,3.5,-64,0
7963,4.63,-67,0
7964,4.1,-72,0
7965,3.91,-73,0
7966,4.84,-76,0
7967,4.07,-77,0
7968,4.61,-74,0
7969,3.99,-51,0
7970,3.2,-75,0
7971,3.7,-79,0
7972,3.65,-80,0
7973,3.95,-93,1
7974,3.67,-71,0
7975,4.87,-71,0
7976,4.63,-100,1
7977,4.17,-58,0
7978,4.47,-69,0
7979,3.55,-93,1
7980,4.26,-50,0
7981,4.96,-52,0
7982,4.84,-98,1
7983,2.2,-69,1
7984,3.91,-62,0
7985,4.22,-54,0
7986,3.17,-55,0
7987,3.35,-51,0
7988,4.09,-74,0
7989,3.49,-61,0
7990,4.45,-59,0
7991,3.5,-57,0
7992,3.25,-90,1
7993,0.08,-69,1
7994,3.75,-52,0
7995,4.83,-72,0
7996,4.21,-57,0
7997,3.71,-77,0
7998,4.59,-94,1
7999,4.85,-76,0
8000,4.05,-77,0
8001,3.97,-58,0
8002,4.63,-70,0
8003,3.74,-63,0
8004,3.28,-65,0
8005,4.75,-77,0
8006,3.74,-78,0
8007,4.86,-98,1
8008,3.28,-71,0
8009,3.32,-55,0
8010,4.3,-52,0
8011,3.14,-64,0
8012,3.97,-70,0
8013,4.53,-55,0
8014,4.01,-63,0
8015,4.52,-73,0
8016,3.07,-61,0
8017,3.12,-79,0
8018,4.99,-69,0
8019,3.71,-75,0
8020,4.13,-76,0
8021,3.58,-72,0
8022,4.63,-52,0
8023,4.69,-73,0
8024,3.52,-96,1
8025,4.75,-50,0
8026,3.3,-53,0
8027,4.72,-63,0
8028,3.57,-77,0
8029,3.58,-66,0
8030,4.33,-50,0
8031,3.68,-68,0
8032,3.06,-69,0
8033,3.91,-69,0
8034,4.47,-90,1
8035,4.17,-60,0
8036,3.13,-58,0
8037,4.03,-69,0
8038,3.93,-70,0
8039,1.5,-52,1
8040,3.22,-50,0
8041,4.97,-99,1
8042,4.78,-74,0
8043,4.77,-56,0
8044,3.0,-91,1
8045,3.45,-74,0
8046,3.06,-77,0
8047,4.89,-64,0
8048,3.83,-75,0
8049,3.1,-53,0
8050,3.94,-70,0
8051,3.81,-67,0
8052,3.26,-69,0
8053,3.23,-74,0
8054,3.71,-90,1
8055,3.88,-65,0
8056,3.23,-79,0
8057,3.84,-61,0
8058,2.11,-79,1
8059,3.6,-61,0
8060,3.13,-80,0
8061,3.95,-60,0
8062,4.13,-80,0
8063,3.9,-74,0
8064,3.32,-70,0
8065,3.26,-66,0
8066,3.85,-74,0
8067,4.03,-78,0
8068,4.03,-72,0
8069,4.3,-54,0
8070,4.01,-68,0
8071,3.52,-77,0
8072,3.91,-77,0
8073,3.86,-50,0
8074,4.91,-79,0
8075,3.06,-74,0
8076,3.91,-69,0
8077,4.36,-73,0
8078,3.91,-69,0
8079,3.12,-53,0
8080,2.1,-50,1
8081,4.63,-73,0
8082,4.84,-57,0
8083,3.48,-61,0
8084,4.72,-75,0
8085,4.16,-56,0
8086,4.3,-75,0
8087,3.06,-75,0
8088,3.25,-54,0
8089,3.69,-59,0
8090,3.4,-71,0
8091,5.0,-64,0
8092,3.27,-58,0
8093,3.4,-62,0
8094,4.4,-53,0
8095,4.36,-52,0
8096,4.36,-53,0
8097,4.33,-59,0
8098,4.8,-51,0
8099,3.61,-95,1
8100,3.92,-78,0
8101,3.55,-78,0
8102,3.68,-50,0
8103,4.18,-68,0
8104,3.41,-53,0
8105,4.8,-79,0
8106,3.13,-55,0
8107,3.65,-61,0
8108,3.55,-61,0
8109,4.44,-61,0
8110,3.71,-90,1
8111,3.69,-78,0
8112,3.28,-67,0
8113,4.11,-64,0
8114,3.56,-65,0
8115,3.65,-73,0
8116,4.17,-63,0
8117,4.8,-57,0
8118,3.08,-67,0
8119,3.94,-50,0
8120,3.9,-73,0
8121,4.44,-60,0
8122,4.33,-73,0
8123,3.32,-67,0
8124,4.01,-53,0
8125,3.45,-77,0
8126,3.87,-62,0
8127,3.17,-53,0
8128,4.52,-59,0
8129,4.95,-55,0
8130,4.64,-68,0
8131,4.6,-52,0
8132,3.96,-74,0
8133,3.48,-72,0
8134,4.52,-54,0
8135,4.01,-75,0
8136,3.79,-51,0
8137,1.16,-55,1
8138,4.3,-74,0
8139,2.95,-59,1
8140,4.05,-69,0
8141,4.53,-94,1
8142,4.42,-65,0
8143,4.73,-59,0
8144,4.52,-52,0
8145,4.68,-52,0
8146,4.36,-72,0
8147,3.51,-63,0
8148,4.25,-63,0
8149,4.07,-57,0
8150,4.64,-78,0
8151,4.57,-68,0
8152,4.79,-58,0
8153,4.68,-50,0
8154,4.22,-69,0
8155,3.2,-54,0
8156,4.2,-77,0
8157,3.55,-69,0
8158,1.53,-72,1
8159,4.46,-58,0
8160,3.31,-75,0
8161,4.67,-54,0
8162,4.36,-71,0
8163,4.57,-52,0
8164,3.16,-56,0
8165,3.06,-75,0
8166,4.63,-61,0
8167,4.29,-66,0
8168,0.89,-66,1
8169,3.41,-77,0
8170,3.41,-77,0
8171,3.02,-59,0
8172,4.31,-73,0
8173,4.8,-98,1
8174,3.17,-61,0
8175,3.53,-95,1
8176,3.14,-60,0
8177,4.67,-64,0
8178,3.23,-56,0
8179,4.83,-91,1
8180,4.6,-60,0
8181,3.14,-61,0
8182,3.46,-62,0
8183,3.59,-64,0
8184,3.07,-68,0
8185,3.45,-60,0
8186,4.48,-66,0
8187,3.6,-74,0
8188,3.08,-59,0
8189,4.55,-52,0
8190,3.94,-54,0
8191,3.28,-57,0
8192,4.77,-52,0
8193,4.79,-66,0
8194,3.94,-52,0
8195,3.46,-73,0
8196,3.18,-98,1
8197,4.2,-76,0
8198,4.65,-56,0
8199,4.75,-78,0
8200,4.95,-64,0
8201,3.17,-53,0
8202,4.49,-76,0
8203,3.9,-61,0
8204,4.7,-65,0
8205,4.13,-70,0
8206,3.07,-58,0
8207,3.05,-67,0
8208,3.74,-56,0
8209,3.81,-61,0
8210,4.51,-69,0
8211,3.26,-68,0
8212,4.59,-53,0
8213,3.85,-56,0
8214,4.87,-52,0
8215,3.5,-50,0
8216,3.03,-54,0
8217,3.21,-63,0
8218,1.81,-78,1
8219,4.8,-52,0
8220,2.53,-62,1
8221,3.54,-50,0
8222,3.1,-62,0
8223,4.04,-72,0
8224,2.87,-71,1
8225,3.65,-70,0
8226,3.42,-66,0
8227,2.05,-56,1
8228,3.73,-57,0
8229,1.36,-62,1
8230,4.17,-71,0
8231,3.57,-100,1
8232,4.82,-60,0
8233,4.37,-54,0
8234,3.8,-79,0
8235,4.83,-79,0
8236,3.31,-65,0
